대여소번호,대여소명,전체 이용건수,평일출근이용건수,평일퇴근이용건수,주말이용건수,평일출근비중,평일퇴근비중,주말비중
2144,2144. 난우길입구,4473,517,673,1115,0.11558238318801699,0.15045830538788285,0.2492734182875028
4428,4428.돈암동부센트레빌상가,4472,340,641,1381,0.07602862254025045,0.14333631484794276,0.3088103756708408
422,422. 문화비축기지,4469,169,577,2023,0.03781606623405684,0.12911165808905795,0.4526739762810472
2057,2057. 상도 아이파크 아파트,4466,940,432,1142,0.21047917599641738,0.096730855351545,0.2557098074339454
4632,4632. 용산 푸르지오 파크타운 1단지 앞,4446,745,1035,1129,0.1675663517768781,0.23279352226720648,0.253936122357175
388,388. 동성중학교 앞,4439,951,584,1016,0.2142374408650597,0.13156116242396937,0.22888037846361795
480,480.약수역 6번 출구,4439,355,679,1157,0.07997296688443344,0.15296237891416986,0.2606442892543366
3615,3615. 서울 논현동우체국 앞,4425,540,1362,824,0.12203389830508475,0.3077966101694915,0.18621468926553672
3725,3725. 강북 청소년 문화정보도서관 앞,4425,620,610,1257,0.1401129943502825,0.13785310734463277,0.2840677966101695
2167,2167. 낙성대역 1번출구,4423,277,826,1293,0.06262717612480218,0.18675107393172055,0.2923355188785892
3807,3807. 관악우체국 교차로,4417,979,449,1234,0.22164364953588409,0.10165270545619198,0.2793751414987548
397,397. 종묘공영주차장 건너편,4396,247,805,1238,0.05618744313011829,0.18312101910828024,0.2816196542311192
867,867.서빙고역 광장(1번출구),4374,756,899,1291,0.1728395061728395,0.20553269318701417,0.29515317786922723
2321,2321. 학여울역 사거리,4373,688,718,1448,0.15732906471529842,0.16418934369997712,0.33112279899382574
4607,4607. 국립중앙박물관 -용산가족공원 앞,4361,126,812,1959,0.028892455858747994,0.18619582664526485,0.4492088970419629
953,953. 서울연신초등학교,4340,614,591,1213,0.14147465437788018,0.13617511520737327,0.2794930875576037
4909,4909. 노보텔 앰배서더 앞,4337,416,1049,1111,0.0959188379063869,0.2418722619322112,0.2561678579663362
3105,3105. 홍은센트레빌 아파트 앞,4326,755,568,1225,0.17452612112806287,0.13129912159038373,0.28317152103559873
5336,5336. 월계 고등학교 앞,4324,451,536,635,0.10430157261794634,0.12395929694727105,0.14685476410730805
469,469.회현역 1번출구,4322,633,846,795,0.14645997223507634,0.19574271170754282,0.1839426191577973
4625,4625. 용산공원갤러리앞,4321,580,1226,843,0.1342281879194631,0.28373061791252024,0.19509372830363342
3682,3682. 길동 동호빌딩,4321,869,515,1138,0.20111085396898867,0.11918537375607498,0.26336496181439484
724,724. 계남공원 입구 주출입구 좌측,4302,854,556,1073,0.198512319851232,0.1292422129242213,0.2494188749418875
4892,4892. 성내유수지 체육공원,4298,706,885,1061,0.1642624476500698,0.2059097254536994,0.24685900418799442
4493,4493. 마천사거리 2,4293,898,797,1124,0.2091777311903098,0.18565105986489636,0.26182156999767064
515,515. 광양중학교 앞,4292,660,563,1323,0.15377446411929171,0.13117427772600188,0.30824790307548927
823,823. 효창동주민센터 앞,4288,975,546,1201,0.22737873134328357,0.12733208955223882,0.2800839552238806
3556,3556.신금호파크자이APT앞,4270,431,678,1351,0.10093676814988291,0.15878220140515223,0.3163934426229508
2382,2382. 역삼동 sk뷰 501동앞,4250,352,893,1124,0.08282352941176471,0.21011764705882352,0.2644705882352941
382,382. 약수역 10번출구 앞,4245,409,632,1028,0.09634864546525324,0.14888103651354534,0.24216725559481744
2373,2373. 개포동역 사거리,4243,404,643,1244,0.09521564930473722,0.15154371906669808,0.29318878152250766
679,679.전농SK아파트 앞,4240,793,615,1190,0.18702830188679245,0.14504716981132076,0.2806603773584906
1200,1200. 개화광역환승센터,4238,340,1213,921,0.08022652194431336,0.28621991505427086,0.2173194903256253
4344,4344. 양재대로(구룡지하차도 앞),4234,1149,521,1051,0.2713745866792631,0.12305148795465282,0.24822862541332075
2812,2812.항동프라자,4232,603,763,1057,0.14248582230623819,0.1802930056710775,0.24976370510396975
4043,4043. 상계주공13단지 1301동,4223,1004,386,1052,0.23774567842765806,0.09140421501302391,0.24911200568316363
1863,1863.위너스 스포츠클럽 골프연습장옆,4213,1443,408,734,0.34251127462615716,0.09684310467600285,0.17422264419653455
606,606. 서울반도체고 앞,4208,337,697,1215,0.08008555133079848,0.16563688212927757,0.2887357414448669
159,159. 이대역 4번 출구,4195,342,958,1186,0.08152562574493445,0.22836710369487484,0.2827175208581645
3724,3724. 삼양동주민센터 앞,4192,269,580,1151,0.06416984732824428,0.1383587786259542,0.2745706106870229
1213,1213. 백토공원 앞,4192,1050,572,1028,0.25047709923664124,0.1364503816793893,0.2452290076335878
4340,4340. 방배래미안아트힐아파트 앞,4180,459,1421,868,0.10980861244019138,0.33995215311004784,0.2076555023923445
2094,2094.숭실대학교(중문) ,4178,376,600,1265,0.08999521302058401,0.14360938247965535,0.30277644806127335
5602,5602.래미안신반포리오센트 후문,4175,513,659,1560,0.12287425149700598,0.1578443113772455,0.37365269461077844
4266,4266.국민연금공단충정로사옥,4174,919,815,776,0.22017249640632486,0.19525634882606613,0.1859127934834691
4149,4149.제기동역 5번출구,4170,762,646,1091,0.18273381294964028,0.15491606714628298,0.2616306954436451
1137,1137. 등촌2동주민센터,4167,913,486,816,0.2191024718022558,0.11663066954643629,0.19582433405327573
808,808. 서빙고동 금호맨션 앞,4161,327,755,1699,0.07858687815428983,0.18144676760394135,0.40831530881999517
1181,1181. 농수산식품공사 (강서지사),4160,210,1462,365,0.05048076923076923,0.35144230769230766,0.08774038461538461
4162,4162. 노량진1동 청소년독서실,4152,1000,549,980,0.24084778420038536,0.13222543352601157,0.23603082851637766
2256,2256.양재동 꽃시장 입구,4151,726,1294,760,0.1748976150325223,0.31173211274391716,0.1830884124307396
2210,2210. 반포1동 주민센터 앞,4141,658,706,1162,0.1588988167109394,0.1704902197536827,0.28060854865974405
1826,1826. 한신코아 앞,4140,1018,650,1004,0.24589371980676328,0.1570048309178744,0.242512077294686
4932,4932. 개포래미안포레스트 130동 맞은편,4139,874,538,1033,0.2111621164532496,0.12998308770234357,0.24957719255858904
479,479.동대입구역 3번 출구,4139,488,786,1320,0.1179028750906016,0.18990094225658372,0.31891761294998794
2329,2329. 르네상스호텔사거리 역삼지하보도 2번출구,4136,649,729,737,0.15691489361702127,0.17625725338491297,0.17819148936170212
2304,2304. 대현그린타워,4125,526,1346,781,0.12751515151515153,0.3263030303030303,0.18933333333333333
1865,1865.금천구청앞(M빌딩),4109,827,813,742,0.20126551472377707,0.1978583596982234,0.18057921635434412
3674,3674. 강동리버스트7단지,4087,950,483,939,0.2324443356985564,0.11817959383410814,0.2297528749694152
4829,4829. 신내동 한살림 중랑지구 건너편,4081,1256,410,894,0.30776770399411907,0.10046557216368537,0.2190639549130115
3932,3932. 개봉센트레빌레우스아파트 앞,4081,1007,531,938,0.24675324675324675,0.1301151678510169,0.22984562607204118
2311,2311. 학동로 래미안 아파트 앞,4066,522,1035,922,0.12838170191834727,0.2545499262174127,0.2267584849975406
2351,2351. 청소년수련관(수영장)앞,4065,480,546,1077,0.11808118081180811,0.13431734317343175,0.2649446494464945
2285,2285. LH서초3단지 301동 맞은편,4065,817,531,1193,0.2009840098400984,0.13062730627306274,0.2934809348093481
4752,4752. 삼성사이버빌리지아파트,4061,616,810,1044,0.15168677665599606,0.19945826151194287,0.2570795370598375
3005,3005.마포구청 청사내,4044,538,893,525,0.13303659742828883,0.2208209693372898,0.1298219584569733
1850,1850. 코오롱테크노밸리,4043,215,1286,653,0.05317833292109819,0.31808063319317337,0.16151372743012615
5315,5315. 불암산역 앞,4040,667,619,1030,0.1650990099009901,0.15321782178217822,0.25495049504950495
4913,4913. 레베쌍트 빌딩 앞,4039,252,1104,761,0.06239168110918544,0.27333498390690764,0.18841297350829414
2270,2270. 서초포레스타 7단지,4029,1104,562,999,0.2740134028294862,0.13948870687515513,0.2479523454951601
4776,4776. 신세계면세점,4025,259,1070,870,0.06434782608695652,0.26583850931677017,0.21614906832298136
4609,4609. 파크타워 104동 앞,4018,392,679,1471,0.0975609756097561,0.16898954703832753,0.3661025385764062
2347,2347. 두산건설 본사,4017,254,1442,640,0.06323126711476226,0.358974358974359,0.1593228777694797
5779,5779. 나래교,4000,1119,545,908,0.27975,0.13625,0.227
4610,4610. 한남나인원 105동 앞,3977,170,919,1096,0.0427457882826251,0.23107870253960272,0.27558461151621827
1728,1728. 서울북부지방법원,3975,404,1409,635,0.10163522012578616,0.35446540880503147,0.15974842767295597
1427,1427. 용마산역 1번출구,3965,303,1082,1033,0.0764186633039092,0.2728877679697352,0.2605296343001261
3134,3134.SK리쳄블(서울아리수본부),3957,1189,591,899,0.3004801617386909,0.14935557240333586,0.22719231741218093
3616,3616. 역삼중학교 앞(체육관 방향),3954,568,692,974,0.14365199797673242,0.17501264542235712,0.24633282751643906
2281,2281. 서울교통공사 사당별관 건너편,3950,933,580,832,0.23620253164556962,0.1468354430379747,0.21063291139240506
3654,3654. 강동리버스트4단지아파트 405동 앞,3946,560,419,1206,0.1419158641662443,0.10618347693867207,0.30562595032944756
5773,5773. 송파시그니처롯데캐슬,3937,1100,478,1081,0.2794005588011176,0.12141224282448565,0.2745745491490983
1864,1864.산호시티빌 옆,3931,911,565,945,0.23174764690918342,0.1437293309590435,0.2403968455863648
3426,3426.독립문역 2번출구 뒤,3927,1562,420,807,0.39775910364145656,0.10695187165775401,0.2055003819709702
1263,1263. 장지공영차고지,3917,684,484,712,0.17462343630329333,0.12356395200408476,0.18177176410518253
4098,4098.창동역 1번출구 인근,3899,303,807,1086,0.07771223390612977,0.20697614773018722,0.27853295716850474
4676,4676. 갈현1동 주민센터,3897,562,518,869,0.14421349756222734,0.13292276109828072,0.22299204516294585
1546,1546. 송천동우체국,3896,273,700,894,0.07007186858316222,0.17967145790554415,0.22946611909650924
4830,4830. 신내 우디안 111동 앞,3892,1145,369,940,0.29419321685508737,0.09480986639260021,0.24152106885919836
1366,1366. 일신초등학교 옆,3881,640,474,1201,0.1649059520742077,0.12213347075496006,0.30945632568925535
1646,1646. 삼육대 입구,3880,561,450,936,0.1445876288659794,0.11597938144329897,0.24123711340206186
1347,1347. 길음래미안아파트817동 상가 앞,3853,600,337,1059,0.15572281339216196,0.08746431352193096,0.2748507656371659
4937,4937.개포래미안포레스트 126동 앞,3847,976,444,991,0.25370418507928255,0.11541460878606706,0.25760332726800106
1542,1542. 삼양사거리역,3846,368,443,994,0.09568382735309412,0.11518460738429537,0.2584503380135205
173,173. 서대문역 8번출구 앞,3840,676,1062,556,0.17604166666666668,0.2765625,0.14479166666666668
1386,1386.동선고가차도 초입,3839,560,454,1099,0.14587132065642094,0.11825996353216983,0.2862724667882261
2092,2092.흑석한강푸르지오(110동),3833,891,389,906,0.23245499608661624,0.10148708583355075,0.23636837985911818
295,295.영등포공원 분수대 앞,3833,1246,479,929,0.32507174536916256,0.12496738846856248,0.24236890164362118
6187,6187.마곡119안전센터 맞은편,3832,1207,507,598,0.31497912317327764,0.13230688935281837,0.15605427974947808
1943,1943. 온수역 북측,3826,222,789,978,0.05802404600104548,0.20622059592263461,0.25561944589649765
2609,2609. 보성중고등학교 후문 앞,3825,849,480,406,0.22196078431372548,0.12549019607843137,0.10614379084967321
1679,1679. 삼육대 도서관,3821,137,635,856,0.03585448835383408,0.16618686207799005,0.22402512431300706
3114,3114.충정로역 3번 출구,3815,640,616,942,0.16775884665792923,0.1614678899082569,0.24692005242463957
2363,2363. 강남 을지병원 교차로,3798,175,989,884,0.04607688256977357,0.26040021063717744,0.23275408109531331
2305,2305. MCM 본사 직영점 앞,3798,85,1908,484,0.02238020010531859,0.5023696682464455,0.12743549236440233
1188,1188. 롯데중앙연구소,3789,307,1736,495,0.08102401689100026,0.45816838215888095,0.13064133016627077
1038,1038. 강일 다솜 어린이 공원,3788,702,502,911,0.1853220696937698,0.13252375923970433,0.24049630411826822
1525,1525. 미아동 복합청사,3779,670,717,791,0.17729558084149247,0.1897327335273882,0.20931463350092616
1819,1819. 금천구청 앞 자전거거치대,3773,339,775,742,0.08984892658362047,0.2054068380598993,0.19666048237476808
4908,4908. SB타워 앞,3761,117,1294,745,0.031108747673491092,0.34405743153416646,0.19808561552778517
2065,2065. 서울시여성가족재단,3748,670,471,855,0.17876200640341516,0.12566702241195304,0.22812166488794022
857,857. 현대 안성타워,3740,97,1061,1027,0.025935828877005348,0.2836898395721925,0.2745989304812834
3813,3813. 낙성대역 5번출구,3734,312,653,1108,0.08355650776647028,0.17487948580610604,0.2967327262988752
5100,5100. 강서도로사업소,3733,322,1505,420,0.08625770158049825,0.4031609965175462,0.11251004553978033
2406,2406. 논현동 광명빌딩 앞,3732,127,1069,807,0.03403001071811361,0.28644158628081456,0.2162379421221865
4277,4277. 서대문우체국 정류소 옆,3722,523,594,1000,0.14051585169263836,0.1595916174099946,0.2686727565824825
435,435. SK 남산빌딩,3705,559,749,727,0.15087719298245614,0.20215924426450743,0.196221322537112
4903,4903. 신사스퀘어,3704,140,1019,945,0.03779697624190065,0.27510799136069114,0.2551295896328294
442,442.서울역 서부,3698,953,590,908,0.2577068685776095,0.159545700378583,0.24553812871822606
1058,1058. 고덕숲 아이파크 1,3696,763,450,1003,0.20643939393939395,0.12175324675324675,0.2713744588744589
4882,4882. 위례포레샤인18단지 1802동,3694,681,489,883,0.18435300487276665,0.13237682728749323,0.2390362750406064
1761,1761.방학중학교 앞,3693,775,508,888,0.2098564852423504,0.13755754129434064,0.2404549147034931
4248,4248. 신촌 교보빌딩,3693,267,647,1127,0.07229894394800974,0.1751963173571622,0.3051719469266179
2398,2398. 더라움,3689,437,841,790,0.11846028734074275,0.2279750609921388,0.21415017619951207
2371,2371. 한국우편사업진흥원,3688,353,916,814,0.09571583514099784,0.24837310195227766,0.22071583514099782
3688,3688. 상일동산(동아아파트앞 교차로),3686,694,650,847,0.18827997829625612,0.176342919153554,0.22978838849701574
3973,3973. 독산2동주민센터 앞,3683,1016,345,858,0.27586206896551724,0.09367363562313331,0.23296225902796633
4668,4668. 기자촌사거리 B,3682,423,699,1032,0.11488321564367192,0.18984247691472025,0.28028245518739814
1703,1703. 도봉산광역환승센터앞 ,3676,162,1012,993,0.044069640914037,0.27529923830250275,0.27013057671381935
2203,2203. 청계산입구역 2번출구,3674,182,855,977,0.04953728905824714,0.23271638541099618,0.2659227000544366
4490,4490. 송파파인타운 10단지 1005동,3667,763,394,994,0.20807199345514044,0.1074447777474775,0.27106626670302697
1558,1558.강북문화정보도서관,3653,448,629,1168,0.12263892690938955,0.17218724336162058,0.3197372022994799
1466,1466.두산대림아파트 삼거리,3633,311,599,1060,0.08560418387007983,0.16487751169832093,0.2917698871456097
524,524. 래미안금호하이리버 아파트 102동 옆,3631,715,459,947,0.19691545028917654,0.1264114568989259,0.2608096942990912
4827,4827. 신내SK V1센터 앞,3614,276,1906,386,0.07636967349197565,0.527393469839513,0.10680686220254565
3661,3661. 명일동신동아아파트 앞,3607,591,529,819,0.16384807319101746,0.14665927363459938,0.22705849736623232
4153,4153. 흑석동효사정앞,3605,533,550,1054,0.1478502080443828,0.15256588072122051,0.29237170596393897
2310,2310. 청담동 맥도날드 옆(위치),3605,210,951,835,0.05825242718446602,0.2638002773925104,0.231622746185853
4132,4132. 이문삼익아파트 앞,3603,882,320,958,0.24479600333055787,0.08881487649181238,0.2658895364973633
4103,4103. 휘경sk뷰아파트 앞,3601,448,631,1068,0.12440988614273812,0.17522910302693695,0.2965842821438489
470,470.회현역 7번출구,3598,532,923,777,0.14785992217898833,0.2565314063368538,0.21595330739299612
4351,4351.서울AI허브 앞,3597,155,1159,632,0.04309146510981374,0.32221295524047816,0.17570197386711148
4768,4768. 서울도시건축전시관,3593,1055,741,532,0.2936264959643752,0.20623434455886447,0.1480656832730309
