대여소번호,대여소명,전체 이용건수,평일출근이용건수,평일퇴근이용건수,주말이용건수,평일출근비중,평일퇴근비중,주말비중,군집_이용건수,군집_이용비중,위도,경도
1231,1231. 잠실역 6번출구,37792,3130,9340,10498,0.0828217612193056,0.2471422523285351,0.2777836579170195,2,3,37.51408768,127.09902954
3772,3772. 길성그랑프리텔아파트,37772,7985,6469,9202,0.2113999788202901,0.1712644286773271,0.2436196124113099,2,0,37.5692482,126.81650543
1674,1674. 서울북부고용센터앞,37530,2787,7993,8190,0.0742605915267785,0.2129762856381561,0.2182254196642686,1,1,37.65354919,127.05808258
794,794.양천문화회관,37435,6755,5365,10238,0.1804461065847468,0.1433150794710832,0.2734873781220783,2,0,37.51686478,126.86296082
565,565. 옥수역 3번출구,37283,3520,7710,11514,0.0944130032454469,0.2067966633586353,0.3088270793659308,2,3,37.54136658,127.01776123
4868,4868. 석촌호수 서호 남단,37250,8106,6792,8527,0.2176107382550335,0.1823355704697986,0.2289127516778523,2,0,37.50717163,127.10124207
931,931. 역촌파출소,37199,8359,5317,9052,0.2247103416758515,0.1429339498373612,0.2433398747278152,2,0,37.60473633,126.91533661
780,780.신정교 하부,37098,4926,4942,12905,0.1327834384602943,0.1332147285567955,0.3478624184592161,2,3,37.5173378,126.8776474
259,259. 대방역6번출구,36877,12647,4908,7783,0.3429508907991431,0.1330910865851343,0.2110529598394663,2,0,37.51359177,126.92593384
755,755. 목동1단지아파트 상가 앞,36836,3820,6916,9945,0.1037028993376045,0.1877511130415897,0.2699804539037898,1,3,37.5378685,126.88140869
1668,1668. 중계역 6번출구,36659,4240,7800,9505,0.1156605472053247,0.2127717613682861,0.2592814861289179,2,3,37.64556503,127.06334686
2704,2704.홈플러스(강서점),36599,6843,7171,7354,0.1869723216481324,0.1959343151452225,0.200934451760977,2,1,37.55852127,126.85401154
1103,1103. 방화역 4번출구앞,36427,5298,6145,9211,0.1454415680676421,0.1686935514865347,0.2528618881598814,1,3,37.57710648,126.81199646
1192,1192. 마곡수명산파크 209동 건너편,36331,10577,4596,8223,0.2911287880873083,0.1265035369243896,0.2263356362335195,2,0,37.55545044,126.82689667
734,734. 신트리공원 입구,36220,8924,5418,9127,0.2463832136940916,0.1495858641634456,0.2519878520154611,2,0,37.51395035,126.85605621
670,670.삼육서울병원 버스정류장,36218,3201,6615,9352,0.0883814677784527,0.1826439891766525,0.2582141476613838,1,3,37.58968735,127.061409
2708,2708.강서한강자이타워 앞,36216,3932,9881,7444,0.1085707974375966,0.2728352109564833,0.2055445107134968,2,1,37.56468201,126.84890747
419,419. 홈플러스 마포점 앞,36010,1831,7013,12180,0.0508469869480699,0.1947514579283532,0.3382393779505693,1,3,37.56842041,126.89942932
1611,1611. 과기대 입구(우),35973,2629,6671,8795,0.0730825897200678,0.1854446390348317,0.2444889222472409,1,3,37.62994003,127.07655334
602,602. 장안동 사거리,35880,3393,6241,9385,0.0945652173913043,0.1739409141583054,0.2615663322185061,1,3,37.57217407,127.07138824
2641,2641.송파역 4번출구,35803,3903,6934,9232,0.1090132111834203,0.193670921431165,0.2578554869703656,1,3,37.50004959,127.11151123
232,232. 양평우림 이비즈센타 앞,35725,6635,8978,6953,0.1857242827151854,0.2513086074177746,0.1946256123163051,2,1,37.52565002,126.88781738
361,361. 동묘앞역 1번출구 뒤,35677,4772,5362,9090,0.1337556408890882,0.1502929057936485,0.25478599658043,1,3,37.57324219,127.01590729
4535,4535. 목동12단지 아파트,35650,8333,4934,10134,0.2337447405329593,0.1384011220196353,0.2842636746143057,2,0,37.51412201,126.86040497
3789,3789. 염창나들목,35579,6987,4323,11605,0.1963798870120014,0.1215042581297956,0.3261755529947441,2,0,37.55680466,126.87155914
1908,1908. 해원리바파크 육교 밑,35460,8933,6834,8707,0.2519176536943034,0.1927241962774957,0.2455442752397067,2,0,37.49528503,126.87216187
5095,5095. 원당근린공원,35410,5201,6329,9585,0.146879412595312,0.1787348206721265,0.2706862468229313,2,3,37.55947495,126.84147644
147,147. 마포역 4번출구 뒤,35286,4198,8451,9561,0.1189706965935498,0.2395000850195545,0.2709573201836422,2,3,37.53927231,126.94591522
3600,3600.사근빗물펌프장 건너편,35283,3731,5869,9886,0.1057449763342119,0.1663407306634923,0.2801915936853442,1,3,37.56119156,127.04968262
1113,1113. 서남환경공원 버스정류장,35265,9048,4635,8900,0.256571671629094,0.13143343258188,0.2523748759393166,2,0,37.57312393,126.8223877
5333,5333. 노원역9번-10번 출구 앞,35229,1787,8044,9586,0.050725254761702,0.2283346106900564,0.2721053677368077,1,3,37.65655518,127.063591
290,290. 새말소공원,35200,8414,5656,7016,0.2390340909090909,0.1606818181818181,0.1993181818181818,2,0,37.5315094,126.89782715
2002,2002. 노들역 1번출구,35169,3801,5524,12506,0.1080781369956495,0.1570701470044641,0.3555972589496431,2,3,37.51284409,126.95246887
2176,2176. 보라매공원 보도육교,35163,6099,4834,10261,0.173449364388704,0.1374740494269544,0.291812416460484,2,3,37.48899078,126.91638184
1232,1232. 잠실주공 521동 건너편,35111,2186,7841,10875,0.0622596906952237,0.22332032696306,0.3097319928227621,1,3,37.51184082,127.09568787
2377,2377. 수서역 5번출구,35048,3918,9503,8271,0.1117895457658069,0.2711424332344214,0.2359906414060716,2,1,37.48735046,127.10232544
4553,4553. 당산삼성2차아파트,35013,8118,5691,7859,0.2318567389255419,0.1625396281381201,0.2244594864764516,2,0,37.52762222,126.89863586
383,383. 신당역 12번 출구 뒤,34955,3693,5451,8438,0.1056501215848948,0.1559433557430982,0.2413960806751537,1,3,37.5658493,127.0164032
2744,2744.강서세무서 앞,34944,8443,5579,7489,0.2416151556776556,0.1596554487179487,0.2143143315018315,2,0,37.56209183,126.82096863
6058,6058. 시청역 2번출구,34914,9096,8584,5161,0.2605258635504382,0.2458612590937732,0.1478203585954058,2,1,37.56653976,126.97684479
1150,1150. 송정역 1번출구,34775,5832,6910,7868,0.1677066858375269,0.198705966930266,0.226254493170381,1,1,37.56153107,126.81069946
283,283. 아크로타워 스퀘어(영등포시장),34651,8580,4713,8239,0.2476119015324233,0.136013390666936,0.2377709157022885,2,0,37.52251816,126.90721893
3664,3664. 맥도날드 서울둔촌DT점 앞,34342,4621,5811,8895,0.1345582668452623,0.1692097140527634,0.2590122881602702,1,3,37.52938843,127.13718414
2707,2707.한강아파트,34342,8602,4545,8160,0.2504804612427931,0.1323452332420942,0.2376099237085784,2,0,37.57036972,126.84441376
1012,1012. 천호역효성해링턴타워 앞,34325,3775,6419,8662,0.1099781500364166,0.187006554989075,0.2523525127458121,1,3,37.53600693,127.12272644
5883,5883. 영문초사거리,34310,4293,6942,8427,0.1251238705916642,0.2023316817254444,0.2456135237540075,1,1,37.51898193,126.8894043
1180,1180. 마곡엠밸리 15단지(1502동) 건너편,34233,6032,6864,6853,0.1762042473636549,0.2005082814827797,0.2001869541086086,1,1,37.55746841,126.82971954
1251,1251. 석촌역 2번출구,34142,3435,6368,9909,0.1006092203151543,0.1865151426395641,0.2902290434069474,1,3,37.50593185,127.10774994
278,278. 쌍용플레티넘오피스텔,34114,4717,5218,9860,0.1382716773172304,0.1529577299642375,0.2890308964061676,1,3,37.50793076,126.89523315
117,117. 홍은사거리,34067,3960,6545,9860,0.1162415240555376,0.1921214078140135,0.2894296533302022,1,3,37.59115982,126.94132996
648,648. 장안동위더스빌옆,33994,7870,5309,7853,0.2315114431958581,0.1561746190504206,0.2310113549449902,2,0,37.56669998,127.06242371
1946,1946. 구로역 광장,33888,6815,8994,6033,0.2011036355051935,0.2654036827195467,0.1780276203966005,2,1,37.50311661,126.88038635
5887,5887.나루마을 마당공원,33887,9848,5015,8213,0.2906129194086227,0.1479918552837371,0.2423643285035559,2,0,37.52767944,126.9084549
2637,2637. 아시아지하보도 14번 출구,33792,2774,6724,9491,0.0820904356060606,0.1989820075757575,0.2808652935606061,1,3,37.51146317,127.07881165
6177,6177. 마곡롯데캐슬르웨스트,33687,7423,5830,7150,0.2203520645946507,0.1730637931546294,0.2122480482085077,1,0,37.56356049,126.82462311
1914,1914. 대림역4번출구,33618,6140,6989,7405,0.1826402522458207,0.2078945802843714,0.2202689035635671,1,1,37.49440384,126.89444733
1308,1308. 안암로터리 버스정류장 앞,33562,1404,7339,8313,0.0418330254454442,0.2186699243191704,0.2476908408318932,1,3,37.58259201,127.02897644
296,296.KT플라자 영등포점,33379,6709,5403,8172,0.2009946373468348,0.1618682405105006,0.2448245903112735,1,0,37.52630234,126.90538025
5752,5752. 풍납백제문화공원 옆 인근,33268,6897,3929,9712,0.2073163400264518,0.1181014788986413,0.2919321870866899,1,0,37.53488159,127.11522675
2718,2718.마곡수명산파크1단지,33237,9943,3745,7148,0.2991545566687728,0.1126756325781508,0.2150615278153864,2,0,37.55519104,126.83146667
3570,3570.구의역 리버비스타 오피스텔,33180,3043,5782,9421,0.091711874623267,0.1742616033755274,0.2839361060880048,1,3,37.53809738,127.08901978
415,415. DMC역 9번출구 앞,33134,6802,8978,5342,0.205287619967405,0.2709603428502444,0.1612241202390294,2,1,37.57746887,126.89736176
206,206. KBS 앞,33082,2444,11205,7233,0.0738770328275194,0.3387038268544828,0.2186385345505108,1,1,37.52466583,126.91802216
1662,1662. 노원역7번출구,33003,1426,8775,8606,0.043208193194558,0.2658849195527679,0.2607641729539738,1,3,37.65421677,127.05921173
3536,3536. 중앙농협(자양동),32978,6604,4514,8978,0.2002547152647219,0.1368791315422402,0.272242100794469,1,0,37.53181076,127.08074188
3410,3410.종로3가역 8번출구,32846,4513,7212,5406,0.1373987700176581,0.2195701150825062,0.164586250989466,1,1,37.5724678,126.99188995
2745,2745.수명초등학교,32843,10857,3387,6085,0.3305727247815364,0.1031269981426788,0.1852754011509302,2,0,37.5525589,126.82311249
735,735. 영도초등학교,32826,7144,4220,9052,0.2176323645890452,0.1285566319380978,0.2757570218729056,1,0,37.53637695,126.87151337
1193,1193. 마곡센트럴타워 1차,32767,1045,10278,5738,0.031891842402417,0.3136692403942991,0.1751152073732718,1,2,37.55947113,126.83207703
1163,1163. 방화동강서기동대앞,32744,7729,4229,7724,0.2360432445638895,0.1291534326899584,0.2358905448326411,1,0,,
1655,1655. 공릉1단지아파트,32689,6022,4251,8396,0.1842209917709321,0.1300437456024962,0.2568448101807947,1,0,37.63111115,127.07015991
3504,3504. 원일교회,32489,4552,4519,9216,0.1401089599556773,0.1390932315552956,0.283665240542953,1,3,37.53805161,127.07659912
1111,1111. 마곡엠밸리6_7단지 마곡중학교,32457,4876,4888,8886,0.1502295344609791,0.1505992543981267,0.2737776134578057,1,3,37.56698227,126.82180023
4382,4382. 페코텍글로벌허브빌딩 앞,32387,8554,7281,4414,0.2641183190786426,0.2248124247383209,0.1362892518603143,1,1,37.54753494,127.06682587
514,514. 성수사거리 버스정류장 앞,32316,4476,7590,6318,0.1385072409951726,0.2348681767545488,0.1955068696620868,1,1,37.54257965,127.06330872
4179,4179. 보라매병원역 1번출구,32314,2425,6343,9469,0.0750448721916197,0.1962926285820387,0.29303088444637,1,3,37.49322128,126.9234314
183,183. 하늘채코오롱아파트 건너편,32099,6686,5117,7955,0.2082930932427801,0.1594130658275958,0.247827035110128,1,0,37.56516647,126.91939545
3868,3868. 자양한강도서관,32039,7425,4672,8381,0.2317488061425138,0.1458222790973501,0.2615874403071257,1,0,37.52916336,127.07798767
2611,2611. 송파지역자활센터 뒤,32011,10121,3927,7678,0.3161725656805473,0.1226765799256505,0.2398550498266221,2,0,37.53641891,127.11616516
1218,1218. 방이역 4번출구,31988,2691,6270,9586,0.0841252969863698,0.1960110041265474,0.2996748780792797,1,3,37.50896835,127.12583923
747,747. 목동3단지 상가,31970,3353,5323,10113,0.1048795746011886,0.1664998436033781,0.3163278073193619,1,3,37.53458023,126.8756485
4864,4864. 송파사거리,31967,3288,5883,8322,0.1028560703225201,0.1840335345825382,0.2603309663090061,1,3,37.50205612,127.11054993
1208,1208. 풍납현대아파트쉼터,31931,5758,5669,7770,0.1803263286461432,0.1775390686167047,0.2433371958285052,1,0,37.52974701,127.1199646
1162,1162. 공항초등학교건너편,31900,7710,4469,8382,0.241692789968652,0.1400940438871473,0.2627586206896551,1,0,37.56267929,126.82047272
2632,2632.석촌고분역 2번 출구,31895,5039,5046,9019,0.1579871453205831,0.1582066154569681,0.2827715942937764,1,3,37.50264359,127.09739685
1986,1986. 태평양물산,31892,1150,14820,4255,0.0360591997993227,0.4646933400225762,0.133419039257494,1,2,37.48485947,126.89518738
1244,1244. 문정 법조단지8,31879,3549,5473,9480,0.1113272059976787,0.1716804165751748,0.2973744471282035,1,3,37.48153687,127.12212372
1077,1077.강동역 1번출구 앞,31858,6170,5355,7248,0.193671919141189,0.1680896478121664,0.2275095737334421,1,0,37.53627014,127.13246918
1013,1013. 강동구청역 1번 출입구,31786,5276,7048,6811,0.1659850248537091,0.2217328383565091,0.2142767256024665,1,1,37.53071594,127.12098694
3582,3582.화양동 우체국,31740,6722,4560,7272,0.2117832388153749,0.1436672967863894,0.2291115311909262,1,0,37.54798889,127.06950378
2615,2615. 테라타워2,31739,7074,7910,4513,0.2228803680015123,0.2492202022748038,0.1421909953054601,1,1,37.48834991,127.12078094
3413,3413.종로플레이스,31664,5061,6154,4347,0.1598345123799898,0.1943532086912582,0.1372852450732693,1,1,37.57320023,126.99796295
4135,4135. 삼성생명 앞,31641,4030,5621,8686,0.1273663917069624,0.1776492525520685,0.2745172402894978,1,3,37.57902145,127.04224396
4037,4037. 물넘이교,31609,4492,4476,9308,0.1421114239615299,0.1416052390142048,0.2944730931063937,1,3,37.65408325,127.07195282
2742,2742.강서구민올림픽체육센터,31599,7597,4321,4493,0.2404190006012848,0.1367448336972689,0.1421880439254406,1,0,37.55990601,126.85042572
213,213. KT앞,31572,8553,5738,4685,0.2709045990117826,0.1817433168630432,0.14839097934879,1,0,37.52190781,126.91895294
4213,4213. 마포구중앙도서관 정문 앞,31572,1849,6176,9230,0.0585645508678576,0.1956163689344989,0.2923476498162929,1,3,37.56415558,126.90814972
231,231. 남부고용노동지청 남측,31541,5522,6660,5619,0.1750737135791509,0.2111537364065819,0.1781490758060936,1,1,37.52450562,126.89182281
1617,1617. 하계동 중평어린이공원 앞,31500,8986,3910,8172,0.2852698412698413,0.1241269841269841,0.2594285714285714,2,0,37.63714981,127.06327057
3764,3764. 관문주유소(GS칼택스) 앞,31500,6164,5244,7549,0.1956825396825396,0.1664761904761904,0.2396507936507936,1,0,37.55802917,126.84183502
1569,1569.수유역2번출구,31453,3054,6351,8488,0.0970972562235716,0.2019203255651289,0.269862970145932,1,3,37.63796997,127.02590179
303,303. 광화문역 1번출구 앞,31377,5568,7206,5270,0.1774548235969021,0.2296586671765943,0.1679574210408898,1,1,37.57176971,126.97466278
796,796.목동아파트 14단지 B상가 앞,31297,7059,4475,8162,0.225548774642937,0.1429849506342461,0.2607917691791545,1,0,37.5146637,126.87194061
2217,2217.아크로리버뷰 부지 앞,31263,3103,4928,11857,0.0992547100406231,0.1576304257428909,0.3792662252502958,1,3,37.51304626,127.00595856
771,771.목동아파트 703동 앞,31256,3736,6043,7965,0.1195290504223189,0.1933388789352444,0.2548310724340926,1,3,37.52820587,126.87016296
1451,1451. 중랑세무서,31195,3417,5971,8616,0.1095367847411444,0.1914088796281455,0.2761981086712614,1,3,37.59275818,127.07266998
268,268. 그랜드컨벤션센터 앞,31122,3170,6080,7797,0.101857207120365,0.1953601953601953,0.2505301715828031,1,3,37.53471756,126.90000153
1226,1226. 잠실4동 주민센터 옆,31070,6694,5396,7628,0.2154489861602832,0.1736723527518506,0.2455101383971676,1,0,37.52007675,127.11236572
512,512. 뚝섬역 1번 출구 옆,30925,3827,7682,8112,0.1237510105092966,0.2484074373484236,0.2623120452708165,1,1,37.5485611,127.0450058
2635,2635.잠실새내역 1번출구,30924,3237,6393,8765,0.1046759798214978,0.206732634846721,0.2834368128314578,1,3,37.51129532,127.08673859
3500,3500. 군자역2번출구,30828,5561,6277,7059,0.1803879589983132,0.2036135980277669,0.2289801479174776,1,1,37.55758667,127.07969666
4893,4893. 문정법조단지12,30673,3817,14012,2758,0.1244416913898216,0.4568187004857692,0.0899162129560199,1,2,37.48639297,127.11483765
308,308. 광화문 S타워 앞,30610,2510,12703,3148,0.081999346618752,0.4149950996406403,0.1028422084286181,1,2,37.56996918,126.97393799
1018,1018. 둔촌 주공 GS 맞은편,30598,5151,4412,8331,0.1683443362311262,0.1441924308778351,0.2722726975619322,1,3,37.52458954,127.13542175
704,704. 남부법원검찰청 교차로,30572,3908,6276,6605,0.1278293863666099,0.205285882506869,0.2160473636006803,1,1,37.52325439,126.86490631
2525,2525.반포쇼핑타운 2동 앞,30447,1549,5797,11019,0.0508752914901303,0.1903964265773311,0.3619075771011922,1,3,37.5056076,127.00215912
3514,3514. 왕십리교회옆,30422,4459,4748,7931,0.1465715600552232,0.1560712642166853,0.2606994937873907,1,3,37.56626129,127.0236969
5311,5311. 주공601동 상가 노원지하보도 앞,30225,2018,6123,7918,0.0667659222497932,0.2025806451612903,0.2619685690653432,1,3,37.65229416,127.06134796
458,458. 광화문역 5번출구,30185,3262,8130,6798,0.1080669206559549,0.2693390756998509,0.2252111976147092,1,1,37.56989288,126.97756958
186,186. 월드컵공원,30172,745,3426,16154,0.0246917672013787,0.1135489858146626,0.5353970568739228,1,3,37.56396484,126.89820862
4564,4564. 63스퀘어,30163,3533,8883,4912,0.1171302589264993,0.2944998839637967,0.162848523024898,1,1,37.52070999,126.93965912
305,305. 종로구청 옆,30136,4107,8244,5199,0.1362821874170427,0.2735598619591187,0.1725179187682506,1,1,37.57255936,126.97833252
3002,3002.벽산상암스마트큐브 ,30128,3132,5546,8981,0.1039564524694636,0.1840812533191715,0.2980947955390334,1,3,37.5650444,126.9036026
3657,3657. 서울천호동우체국,30123,3011,4504,8585,0.0999568436078743,0.1495203001029114,0.2849981741526408,1,3,37.54074097,127.12576294
5064,5064. 양천향교역8번출구,30120,7583,5924,5712,0.2517596281540504,0.19667994687915,0.1896414342629482,1,0,37.56902695,126.8398819
284,284. 센트럴 푸르지오 시티 앞,30064,4714,6299,8078,0.1567988291644491,0.2095196913251729,0.2686934539648749,1,3,37.51821136,126.90222931
4096,4096.창동역2번출구 하나은행365 앞,30017,2675,6907,7531,0.0891161675050804,0.230102941666389,0.2508911616750508,1,1,37.65283585,127.04550171
1663,1663. 동해문화예술관앞,29993,2552,5472,6311,0.0850865201880438,0.1824425699329843,0.2104157636781916,1,1,37.61938095,127.0578537
5878,5878. 우리은행 앞,29951,822,14448,5173,0.0274448265500317,0.4823879002370538,0.1727154352108443,1,2,37.52349091,126.92162323
